State,Year,Quater,metric_amount,metric_count,metric_type
rajasthan,2022,1,30335394639.44809,19207151,kota district
rajasthan,2022,1,22640907821.866825,10543589,jhunjhunu district
rajasthan,2019,2,975341901.7993098,451361,pali district
rajasthan,2019,2,1741658993.3466253,793415,ganganagar district
rajasthan,2019,2,1039135501.549032,513343,churu district
rajasthan,2019,2,46056907216.76753,27449382,jaipur district
rajasthan,2019,2,447359506.65462446,307009,baran district
rajasthan,2019,2,2514774803.6248965,1359790,bhilwara district
rajasthan,2019,2,279052206.162892,122914,banswara district
rajasthan,2019,2,204965140.98629788,93534,dungarpur district
rajasthan,2019,2,1042807861.775395,676081,tonk district
rajasthan,2019,2,3700049028.622283,1733269,jodhpur district
rajasthan,2019,2,814768981.4268074,447402,karauli district
rajasthan,2019,2,1724895638.7887383,1007076,udaipur district
rajasthan,2019,2,1644609703.0675397,1063146,dausa district
rajasthan,2019,2,1785033011.762611,837498,nagaur district
rajasthan,2019,2,1351944366.2119205,658761,bharatpur district
rajasthan,2019,2,1311283618.3133707,544410,barmer district
rajasthan,2019,2,2153453855.4028177,1078977,ajmer district
rajasthan,2019,2,1011806081.5923345,525590,chittorgarh district
rajasthan,2019,2,1204528894.500277,591940,hanumangarh district
rajasthan,2019,2,226255749.44039297,98325,pratapgarh district
rajasthan,2019,2,1014792694.044678,646989,sawai madhopur district
rajasthan,2019,2,598668374.2386531,269425,jalore district
rajasthan,2019,2,1577304235.8683362,768368,bikaner district
rajasthan,2019,2,2624570998.8268456,1198479,sikar district
rajasthan,2019,2,416422999.4052906,199022,dholpur district
rajasthan,2019,2,436753439.7548906,220632,sirohi district
rajasthan,2019,2,506302964.51962256,232891,rajsamand district
rajasthan,2019,2,486100369.0468752,208146,jaisalmer district
rajasthan,2019,2,452819280.4300123,335788,bundi district
rajasthan,2019,2,783030484.2983265,423714,jhalawar district
rajasthan,2019,2,4430719900.485805,2451727,alwar district
rajasthan,2019,2,2185105967.3376136,1571917,kota district
rajasthan,2019,2,2364089402.6112127,1128965,jhunjhunu district
rajasthan,2019,3,1150604796.9701464,585504,pali district
rajasthan,2019,3,2159202441.2050257,1042232,ganganagar district
rajasthan,2019,3,1254479088.313787,622575,churu district
rajasthan,2019,3,58402103360.67964,36334520,jaipur district
rajasthan,2019,3,547340423.568023,399518,baran district
rajasthan,2019,3,3277886476.5106406,1993704,bhilwara district
rajasthan,2019,3,343397159.37088597,168497,banswara district
rajasthan,2019,3,262254624.29245344,130348,dungarpur district
rajasthan,2019,3,1336010096.1127925,896341,tonk district
rajasthan,2019,3,4931658536.490534,2465513,jodhpur district
rajasthan,2019,3,886733240.3000178,513134,karauli district
rajasthan,2019,3,2352763015.7354145,1643482,udaipur district
rajasthan,2019,3,1976649524.9356747,1428706,dausa district
rajasthan,2019,3,2271859214.894802,1130161,nagaur district
rajasthan,2019,3,1576762869.2379076,821930,bharatpur district
rajasthan,2019,3,1736070567.8490462,784994,barmer district
rajasthan,2019,3,2744812297.8287177,1474810,ajmer district
rajasthan,2019,3,1235900901.5576906,688463,chittorgarh district
rajasthan,2019,3,1580772523.5489976,746849,hanumangarh district
rajasthan,2019,3,259036732.75522277,128411,pratapgarh district
rajasthan,2019,3,1133877553.4654796,756052,sawai madhopur district
rajasthan,2019,3,725486467.6871967,357987,jalore district
rajasthan,2019,3,2013882163.376147,1101643,bikaner district
rajasthan,2019,3,3298948099.2387867,1660524,sikar district
rajasthan,2019,3,501415605.2224871,238638,dholpur district
rajasthan,2019,3,560129696.571252,302091,sirohi district
rajasthan,2019,3,684220951.5877874,338225,rajsamand district
rajasthan,2019,3,696726627.8248689,327346,jaisalmer district
rajasthan,2019,3,574474158.2062354,491826,bundi district
rajasthan,2019,3,954212986.4241881,600830,jhalawar district
rajasthan,2019,3,5501752093.050633,3359867,alwar district
rajasthan,2019,3,2706744841.9360213,2435542,kota district
rajasthan,2019,3,2830120895.1819515,1333354,jhunjhunu district
rajasthan,2019,4,1660765763.6376238,791971,pali district
rajasthan,2019,4,2912480705.829465,1391826,ganganagar district
rajasthan,2019,4,1848837858.8545725,879054,churu district
rajasthan,2019,4,81782144762.48987,44335592,jaipur district
rajasthan,2019,4,797895753.9240403,507856,baran district
rajasthan,2019,4,4716195173.981496,2464660,bhilwara district
rajasthan,2019,4,478485642.35219395,218021,banswara district
rajasthan,2019,4,352774910.84461594,173444,dungarpur district
rajasthan,2019,4,1922431967.3637924,1174542,tonk district
rajasthan,2019,4,6915335471.430581,3216115,jodhpur district
rajasthan,2019,4,1271702296.6152585,690501,karauli district
rajasthan,2019,4,3313736215.9652596,2311396,udaipur district
rajasthan,2019,4,3045918034.1072183,1869433,dausa district
rajasthan,2019,4,3329099533.1346426,1504020,nagaur district
rajasthan,2019,4,2133332976.043675,1096048,bharatpur district
rajasthan,2019,4,2396360291.3363085,1053052,barmer district
rajasthan,2019,4,4104641128.5320387,2025212,ajmer district
rajasthan,2019,4,1770090089.9377208,898355,chittorgarh district
rajasthan,2019,4,2235484544.2508,1000216,hanumangarh district
rajasthan,2019,4,368286395.4191975,170862,pratapgarh district
rajasthan,2019,4,1728688028.3162866,1095250,sawai madhopur district
rajasthan,2019,4,1014601976.2509918,476126,jalore district
rajasthan,2019,4,2842170428.2356625,1472830,bikaner district
rajasthan,2019,4,5037411453.274342,2248784,sikar district
rajasthan,2019,4,678342072.5490799,313175,dholpur district
rajasthan,2019,4,825221649.6069782,420834,sirohi district
rajasthan,2019,4,1008106865.2200038,464681,rajsamand district
rajasthan,2019,4,1045053486.753655,452830,jaisalmer district
rajasthan,2019,4,828352858.0284884,575842,bundi district
rajasthan,2019,4,1300727270.1881554,742750,jhalawar district
rajasthan,2019,4,7746529382.883535,4269770,alwar district
rajasthan,2019,4,3813622079.5192366,2899819,kota district
rajasthan,2019,4,4227582982.791309,1869375,jhunjhunu district
rajasthan,2019,1,813017709.3563643,458129,pali district
rajasthan,2019,1,1483030347.5346267,820390,ganganagar district
rajasthan,2019,1,891262149.0223866,573196,churu district
rajasthan,2019,1,25043540802.372772,19178441,jaipur district
rajasthan,2019,1,386281315.79196894,401945,baran district
rajasthan,2019,1,2126329687.9390469,1615975,bhilwara district
rajasthan,2019,1,252141282.62198192,128168,banswara district
rajasthan,2019,1,181711642.96546692,97368,dungarpur district
rajasthan,2019,1,911288432.052983,918261,tonk district
rajasthan,2019,1,2762592744.334321,1535328,jodhpur district
rajasthan,2019,1,640605077.9209938,536247,karauli district
rajasthan,2019,1,1584751474.6534314,998792,udaipur district
rajasthan,2019,1,1416280224.7419736,1370483,dausa district
rajasthan,2019,1,1464335915.8524919,863586,nagaur district
rajasthan,2019,1,1170616317.6322973,757764,bharatpur district
rajasthan,2019,1,1166351999.6548977,566001,barmer district
rajasthan,2019,1,1810602285.2408452,1030802,ajmer district
rajasthan,2019,1,929874618.2910461,695076,chittorgarh district
rajasthan,2019,1,1014404082.35279,656471,hanumangarh district
rajasthan,2019,1,193048992.41899642,109425,pratapgarh district
rajasthan,2019,1,872514914.8960073,916728,sawai madhopur district
rajasthan,2019,1,465905604.0970943,253294,jalore district
rajasthan,2019,1,1317130557.2834845,718960,bikaner district
rajasthan,2019,1,2164835681.27155,1310064,sikar district
rajasthan,2019,1,369840318.9427662,227953,dholpur district
rajasthan,2019,1,388223692.8505888,249948,sirohi district
rajasthan,2019,1,479694936.11877865,246874,rajsamand district
rajasthan,2019,1,450360216.3689277,222169,jaisalmer district
rajasthan,2019,1,395522468.532065,433877,bundi district
rajasthan,2019,1,671919666.2872081,540106,jhalawar district
rajasthan,2019,1,3949132714.5560074,2791195,alwar district
rajasthan,2019,1,1712973062.0583377,1748396,kota district
rajasthan,2019,1,1661037639.5409722,984628,jhunjhunu district
andaman-&-nicobar-islands,2020,2,22447714.061058953,10979,north and middle andaman district
andaman-&-nicobar-islands,2020,2,132855778.74838585,48088,south andaman district
andaman-&-nicobar-islands,2020,2,14341508.60470232,3895,nicobars district
andaman-&-nicobar-islands,2020,3,33486883.370425556,16747,north and middle andaman district
andaman-&-nicobar-islands,2020,3,282366109.20523936,95323,south andaman district
andaman-&-nicobar-islands,2020,3,22166453.754695386,5413,nicobars district
andaman-&-nicobar-islands,2020,4,68941322.38839513,29349,north and middle andaman district
andaman-&-nicobar-islands,2020,4,523122462.88302904,186494,south andaman district
andaman-&-nicobar-islands,2020,4,35218871.04342849,8688,nicobars district
andaman-&-nicobar-islands,2020,1,14697371.617857102,5674,north and middle andaman district
andaman-&-nicobar-islands,2020,1,134679396.90582755,32713,south andaman district
andaman-&-nicobar-islands,2020,1,12099543.773590054,2911,nicobars district
andaman-&-nicobar-islands,2021,2,90233388.79463302,39200,north and middle andaman district
andaman-&-nicobar-islands,2021,2,760893020.5704944,286907,south andaman district
andaman-&-nicobar-islands,2021,2,48020606.74716837,15307,nicobars district
andaman-&-nicobar-islands,2021,3,118254865.82750683,46592,north and middle andaman district
andaman-&-nicobar-islands,2021,3,1116789010.6459613,382418,south andaman district
andaman-&-nicobar-islands,2021,3,74980519.3281361,20754,nicobars district
andaman-&-nicobar-islands,2021,4,156486112.28732437,53115,north and middle andaman district
andaman-&-nicobar-islands,2021,4,1694794708.0093334,558571,south andaman district
andaman-&-nicobar-islands,2021,4,81329281.0269996,24437,nicobars district
andaman-&-nicobar-islands,2021,1,75027255.27919498,27358,north and middle andaman district
andaman-&-nicobar-islands,2021,1,669604045.1248703,207092,south andaman district
andaman-&-nicobar-islands,2021,1,39075266.9856904,10302,nicobars district
andaman-&-nicobar-islands,2018,2,1317863.0834906558,825,north and middle andaman district
andaman-&-nicobar-islands,2018,2,23948235.51634325,9395,south andaman district
andaman-&-nicobar-islands,2018,2,3072436.9081196385,1120,nicobars district
andaman-&-nicobar-islands,2018,3,4901529.518499676,1283,north and middle andaman district
andaman-&-nicobar-islands,2018,3,44268112.46425246,13511,south andaman district
andaman-&-nicobar-islands,2018,3,6387829.151558982,1471,nicobars district
andaman-&-nicobar-islands,2018,4,7955635.917688001,2137,north and middle andaman district
andaman-&-nicobar-islands,2018,4,75411840.8018554,20136,south andaman district
andaman-&-nicobar-islands,2018,4,7180859.354911782,1485,nicobars district
andaman-&-nicobar-islands,2018,1,931663.0770939873,442,north and middle andaman district
andaman-&-nicobar-islands,2018,1,12560249.34366581,5688,south andaman district
andaman-&-nicobar-islands,2018,1,1139848.801225994,528,nicobars district
andaman-&-nicobar-islands,2023,2,462414675.0,181149,north and middle andaman district
andaman-&-nicobar-islands,2023,2,4297737197.0,2417058,south andaman district
andaman-&-nicobar-islands,2023,2,230192364.0,109568,nicobars district
andaman-&-nicobar-islands,2023,3,495623030.0,198547,north and middle andaman district
andaman-&-nicobar-islands,2023,3,4462201588.0,2771397,south andaman district
andaman-&-nicobar-islands,2023,3,253772173.0,128432,nicobars district
andaman-&-nicobar-islands,2023,1,392080332.0,152187,north and middle andaman district
andaman-&-nicobar-islands,2023,1,3867385426.0,2030078,south andaman district
andaman-&-nicobar-islands,2023,1,202062829.0,94127,nicobars district
andaman-&-nicobar-islands,2022,2,195693167.78757268,72573,north and middle andaman district
andaman-&-nicobar-islands,2022,2,2357326563.362071,954875,south andaman district
andaman-&-nicobar-islands,2022,2,132900618.93062323,43769,nicobars district
andaman-&-nicobar-islands,2022,3,211581970.34202656,79574,north and middle andaman district
andaman-&-nicobar-islands,2022,3,2967719400.849909,1455255,south andaman district
andaman-&-nicobar-islands,2022,3,131330400.94545083,49550,nicobars district
andaman-&-nicobar-islands,2022,4,241431284.3558103,93297,north and middle andaman district
andaman-&-nicobar-islands,2022,4,3600887266.099448,1835592,south andaman district
andaman-&-nicobar-islands,2022,4,142355853.97352526,58646,nicobars district
andaman-&-nicobar-islands,2022,1,161624878.52274162,60059,north and middle andaman district
andaman-&-nicobar-islands,2022,1,1872991195.902684,705512,south andaman district
andaman-&-nicobar-islands,2022,1,94414127.64974089,29177,nicobars district
andaman-&-nicobar-islands,2019,2,8612103.137888122,3371,north and middle andaman district
andaman-&-nicobar-islands,2019,2,102530955.71341258,28490,south andaman district
andaman-&-nicobar-islands,2019,2,9111650.82436246,1828,nicobars district
andaman-&-nicobar-islands,2019,3,11481466.283356793,4049,north and middle andaman district
andaman-&-nicobar-islands,2019,3,91023888.32848613,27421,south andaman district
andaman-&-nicobar-islands,2019,3,11566421.475451011,2300,nicobars district
andaman-&-nicobar-islands,2019,4,13524056.784573946,4716,north and middle andaman district
andaman-&-nicobar-islands,2019,4,110930312.20611623,27843,south andaman district
andaman-&-nicobar-islands,2019,4,12384161.52668771,2600,nicobars district
andaman-&-nicobar-islands,2019,1,9561708.736298349,3264,north and middle andaman district
andaman-&-nicobar-islands,2019,1,85501972.38780196,25683,south andaman district
andaman-&-nicobar-islands,2019,1,7236059.549389593,1539,nicobars district
chhattisgarh,2020,2,710351734.8383749,417014,dhamtari district
chhattisgarh,2020,2,1508035673.146365,944646,korba district
chhattisgarh,2020,2,668176436.046548,359594,surajpur district
chhattisgarh,2020,2,1023037088.3420137,633348,baloda bazar district
chhattisgarh,2020,2,350776600.2738137,142964,sukma district
chhattisgarh,2020,2,1795114177.701589,1086995,raigarh district
chhattisgarh,2020,2,2013421603.7532818,1248433,janjgir champa district
chhattisgarh,2020,2,567530236.0333706,352428,jashpur district
chhattisgarh,2020,2,548044714.9343276,375043,balod district
chhattisgarh,2020,2,523719319.5328407,326874,kabirdham district
chhattisgarh,2020,2,943051720.5904517,533916,surguja district
chhattisgarh,2020,2,395884888.0561264,185996,dantewada district
chhattisgarh,2020,2,474806305.0637693,256651,gariyaband district
chhattisgarh,2020,2,3224351699.513093,2269659,durg district
chhattisgarh,2020,2,1115085386.2998686,673472,rajnandgaon district
chhattisgarh,2020,2,8132937028.126704,4506567,raipur district
chhattisgarh,2020,2,144153919.67027372,79049,narayanpur district
chhattisgarh,2020,2,720470774.5190057,386419,kanker district
chhattisgarh,2020,2,725095695.8659099,386555,korea district
chhattisgarh,2020,2,403225447.3262347,233660,mungeli district
chhattisgarh,2020,2,2187204544.3310075,1317592,bilaspur district
chhattisgarh,2020,2,863677503.587856,364767,balrampur district
chhattisgarh,2020,2,411677296.53790194,178476,bijapur district
chhattisgarh,2020,2,493432459.02954155,326694,bemetara district
chhattisgarh,2020,2,971932585.9016597,464740,bastar district
chhattisgarh,2020,2,365998866.829898,214666,kondagaon district
chhattisgarh,2020,2,987188501.0492831,554707,mahasamund district
chhattisgarh,2020,3,785732349.938926,464301,dhamtari district
chhattisgarh,2020,3,2009501714.6041927,1244497,korba district
chhattisgarh,2020,3,871383230.3060559,466294,surajpur district
chhattisgarh,2020,3,1235479975.3188782,771002,baloda bazar district
chhattisgarh,2020,3,438530201.2157915,169385,sukma district
chhattisgarh,2020,3,2458680204.7860084,1433072,raigarh district
chhattisgarh,2020,3,2490630273.085557,1514440,janjgir champa district
chhattisgarh,2020,3,733938150.3368851,430402,jashpur district
chhattisgarh,2020,3,733232796.0256181,471846,balod district
chhattisgarh,2020,3,608806472.2682915,402381,kabirdham district
chhattisgarh,2020,3,1327658513.4476824,707337,surguja district
chhattisgarh,2020,3,513318881.200006,229155,dantewada district
chhattisgarh,2020,3,526052466.32615495,302410,gariyaband district
chhattisgarh,2020,3,4422630206.029019,3050549,durg district
chhattisgarh,2020,3,1486830890.3385725,877383,rajnandgaon district
chhattisgarh,2020,3,10684762115.033833,6042530,raipur district
chhattisgarh,2020,3,172616130.5030778,88855,narayanpur district
chhattisgarh,2020,3,944194080.7817578,458506,kanker district
chhattisgarh,2020,3,903153468.0155666,505107,korea district
chhattisgarh,2020,3,440214275.05159545,261398,mungeli district
chhattisgarh,2020,3,2896159000.806561,1745292,bilaspur district
chhattisgarh,2020,3,1014202448.380359,441036,balrampur district
chhattisgarh,2020,3,499340515.0420793,211349,bijapur district
chhattisgarh,2020,3,568030403.7356443,391183,bemetara district
chhattisgarh,2020,3,996159111.5029507,494723,bastar district
chhattisgarh,2020,3,472823128.6065277,262629,kondagaon district
chhattisgarh,2020,3,1292683804.8464174,711477,mahasamund district
chhattisgarh,2020,4,1116630006.0085955,624812,dhamtari district
chhattisgarh,2020,4,3184943428.3822093,1984429,korba district
chhattisgarh,2020,4,1305789055.4768894,676567,surajpur district
chhattisgarh,2020,4,1896871501.902258,1079166,baloda bazar district
chhattisgarh,2020,4,638524490.7419174,238465,sukma district
chhattisgarh,2020,4,3637725480.8909154,2064164,raigarh district
chhattisgarh,2020,4,3743676244.613643,2192318,janjgir champa district
chhattisgarh,2020,4,1101179048.8851104,599900,jashpur district
chhattisgarh,2020,4,1065314612.5838513,653978,balod district
chhattisgarh,2020,4,894582481.4049557,551734,kabirdham district
chhattisgarh,2020,4,2064653403.7490907,1086420,surguja district
chhattisgarh,2020,4,789981955.5130013,318775,dantewada district
chhattisgarh,2020,4,739494892.833446,417169,gariyaband district
chhattisgarh,2020,4,7302773368.858854,4913427,durg district
chhattisgarh,2020,4,2254466252.901078,1290120,rajnandgaon district
chhattisgarh,2020,4,14747848599.148956,8570997,raipur district
chhattisgarh,2020,4,257167467.5268439,126331,narayanpur district
chhattisgarh,2020,4,1358849804.8078868,634514,kanker district
chhattisgarh,2020,4,1395166961.7705023,754942,korea district
chhattisgarh,2020,4,666087422.2678833,363678,mungeli district
chhattisgarh,2020,4,4829260316.92908,2837963,bilaspur district
chhattisgarh,2020,4,1340368849.4000525,578790,balrampur district
chhattisgarh,2020,4,766898011.8716979,307460,bijapur district
chhattisgarh,2020,4,870151678.1162208,520944,bemetara district
chhattisgarh,2020,4,1566415259.0535295,738632,bastar district
chhattisgarh,2020,4,728929648.0722761,369192,kondagaon district
chhattisgarh,2020,4,1951224040.2379332,1034749,mahasamund district
chhattisgarh,2020,1,540051855.9444383,327305,dhamtari district
chhattisgarh,2020,1,1166839868.1460686,718120,korba district
chhattisgarh,2020,1,473520926.39881825,271529,surajpur district
chhattisgarh,2020,1,758990785.274246,458451,baloda bazar district
chhattisgarh,2020,1,237179270.88055882,103677,sukma district
chhattisgarh,2020,1,1441862102.9480531,853049,raigarh district
chhattisgarh,2020,1,1488048447.0181952,931656,janjgir champa district
chhattisgarh,2020,1,399914857.0065902,245808,jashpur district
chhattisgarh,2020,1,405890896.2419557,266297,balod district
chhattisgarh,2020,1,333091859.6139035,226697,kabirdham district
chhattisgarh,2020,1,825221523.2257853,471783,surguja district
chhattisgarh,2020,1,289371036.081318,137611,dantewada district
chhattisgarh,2020,1,298939099.61672366,179753,gariyaband district
chhattisgarh,2020,1,3703033691.5734186,2720717,durg district
chhattisgarh,2020,1,829638269.61084,530737,rajnandgaon district
chhattisgarh,2020,1,12890786407.130106,7165357,raipur district
chhattisgarh,2020,1,94150093.29922323,53826,narayanpur district
chhattisgarh,2020,1,543997906.2762351,286427,kanker district
chhattisgarh,2020,1,495684980.83725876,282413,korea district
chhattisgarh,2020,1,245594493.84039813,150686,mungeli district
chhattisgarh,2020,1,2606579319.869314,1626602,bilaspur district
chhattisgarh,2020,1,538258897.6136359,250651,balrampur district
chhattisgarh,2020,1,284069644.98290277,134336,bijapur district
chhattisgarh,2020,1,344270011.2919048,228647,bemetara district
chhattisgarh,2020,1,648430548.0752722,343428,bastar district
chhattisgarh,2020,1,264923582.99052787,163047,kondagaon district
chhattisgarh,2020,1,712257295.5688996,395381,mahasamund district
chhattisgarh,2021,2,1475776201.9027843,803714,dhamtari district
chhattisgarh,2021,2,4078628168.1593704,2556656,korba district
chhattisgarh,2021,2,1729440595.3210092,913088,surajpur district
chhattisgarh,2021,2,2578930313.1679645,1461126,baloda bazar district
chhattisgarh,2021,2,816528670.0119865,300111,sukma district
chhattisgarh,2021,2,4606676921.965151,2634959,raigarh district
chhattisgarh,2021,2,4781785298.469424,2835495,janjgir champa district
chhattisgarh,2021,2,1441881668.181817,728879,jashpur district
chhattisgarh,2021,2,1380147490.6980267,826679,balod district
chhattisgarh,2021,2,1267472695.823462,771345,kabirdham district
chhattisgarh,2021,2,2575596438.475781,1332917,surguja district
chhattisgarh,2021,2,912949701.6650429,405620,dantewada district
chhattisgarh,2021,2,947099930.6488261,533040,gariyaband district
chhattisgarh,2021,2,8406607059.064627,5360198,durg district
chhattisgarh,2021,2,3047951973.381322,1698948,rajnandgaon district
chhattisgarh,2021,2,18678914879.009037,10882417,raipur district
chhattisgarh,2021,2,278432933.8749313,137697,narayanpur district
chhattisgarh,2021,2,1633931245.0420275,765639,kanker district
chhattisgarh,2021,2,1764272111.0023508,984343,korea district
chhattisgarh,2021,2,987805834.1695999,530168,mungeli district
chhattisgarh,2021,2,6128946520.089718,3617926,bilaspur district
chhattisgarh,2021,2,1767610921.031614,750454,balrampur district
chhattisgarh,2021,2,897448843.8484007,372315,bijapur district
chhattisgarh,2021,2,1191912269.372146,684190,bemetara district
chhattisgarh,2021,2,1858017026.943087,956445,bastar district
chhattisgarh,2021,2,884960983.553756,469272,kondagaon district
chhattisgarh,2021,2,2609044564.352538,1375779,mahasamund district
chhattisgarh,2021,3,1824710331.729756,985124,dhamtari district
chhattisgarh,2021,3,5269832115.82479,3562384,korba district
chhattisgarh,2021,3,2128314524.3322616,1244377,surajpur district
chhattisgarh,2021,3,3285959111.615432,1923490,baloda bazar district
chhattisgarh,2021,3,1100850189.6459508,380899,sukma district
chhattisgarh,2021,3,6178904602.829477,3676121,raigarh district
chhattisgarh,2021,3,6044129725.467278,3691134,janjgir champa district
chhattisgarh,2021,3,1842499910.8893065,962130,jashpur district
chhattisgarh,2021,3,1667022367.554027,1006571,balod district
chhattisgarh,2021,3,1535927184.3485236,957202,kabirdham district
chhattisgarh,2021,3,3418441123.0492086,2006253,surguja district
chhattisgarh,2021,3,1130039078.1037703,499985,dantewada district
chhattisgarh,2021,3,1211971006.3224025,677715,gariyaband district
chhattisgarh,2021,3,11563387669.133896,8289193,durg district
chhattisgarh,2021,3,3963184198.405422,2353407,rajnandgaon district
chhattisgarh,2021,3,26769245295.713993,17276668,raipur district
chhattisgarh,2021,3,340593780.9719819,167442,narayanpur district
chhattisgarh,2021,3,2049763959.4001064,987222,kanker district
chhattisgarh,2021,3,2180425835.148514,1325395,korea district
chhattisgarh,2021,3,1165469291.6083956,654791,mungeli district
chhattisgarh,2021,3,8478327761.385537,5603933,bilaspur district
chhattisgarh,2021,3,2054725671.9706836,961639,balrampur district
chhattisgarh,2021,3,1089393531.4026604,469983,bijapur district
chhattisgarh,2021,3,1405816374.1530037,820436,bemetara district
chhattisgarh,2021,3,2529543183.0390534,1337066,bastar district
chhattisgarh,2021,3,1129475741.4449344,603305,kondagaon district
chhattisgarh,2021,3,3248154697.285629,1814073,mahasamund district
chhattisgarh,2021,4,2301060133.8491325,1248118,dhamtari district
chhattisgarh,2021,4,6967488786.247881,4813732,korba district
chhattisgarh,2021,4,2695737530.090952,1620479,surajpur district
chhattisgarh,2021,4,4125753409.5956497,2428335,baloda bazar district
chhattisgarh,2021,4,1315468404.9234624,491853,sukma district
chhattisgarh,2021,4,8118529781.855951,4987956,raigarh district
chhattisgarh,2021,4,7509616301.088512,4713652,janjgir champa district
chhattisgarh,2021,4,2398549912.2386475,1283197,jashpur district
chhattisgarh,2021,4,2124024724.5642636,1261829,balod district
chhattisgarh,2021,4,1936737122.9796457,1224202,kabirdham district
chhattisgarh,2021,4,4648918490.631775,2774724,surguja district
chhattisgarh,2021,4,1425704987.1647797,666756,dantewada district
chhattisgarh,2021,4,1432175557.522806,845852,gariyaband district
chhattisgarh,2021,4,14816073916.178635,10300130,durg district
chhattisgarh,2021,4,4944916181.246885,2897306,rajnandgaon district
chhattisgarh,2021,4,36279287404.820206,23353982,raipur district
chhattisgarh,2021,4,489068703.1568668,240761,narayanpur district
chhattisgarh,2021,4,2662476374.1382093,1324064,kanker district
chhattisgarh,2021,4,2738248456.4006133,1688351,korea district
chhattisgarh,2021,4,1492676825.6655662,870531,mungeli district
chhattisgarh,2021,4,11326296354.842558,7784221,bilaspur district
chhattisgarh,2021,4,2575260752.0334625,1247713,balrampur district
chhattisgarh,2021,4,1378643772.5967786,614833,bijapur district
chhattisgarh,2021,4,1829091197.081568,1010707,bemetara district
chhattisgarh,2021,4,3398738422.638014,1879817,bastar district
chhattisgarh,2021,4,1443085278.5441618,820093,kondagaon district
chhattisgarh,2021,4,4025481736.715737,2324300,mahasamund district
chhattisgarh,2021,1,1207143038.1613414,616731,dhamtari district
chhattisgarh,2021,1,3547673112.829475,2152362,korba district
chhattisgarh,2021,1,1463328896.6740713,737441,surajpur district
chhattisgarh,2021,1,2084677637.5493598,1102370,baloda bazar district
chhattisgarh,2021,1,681369447.0794361,226511,sukma district
chhattisgarh,2021,1,4233022686.648001,2237708,raigarh district
chhattisgarh,2021,1,4086540675.2864065,2237748,janjgir champa district
chhattisgarh,2021,1,1265771754.067021,587229,jashpur district
chhattisgarh,2021,1,1132187020.9628415,645219,balod district
chhattisgarh,2021,1,968261725.3060706,571899,kabirdham district
chhattisgarh,2021,1,2299690489.1146884,1195343,surguja district
chhattisgarh,2021,1,786274768.7264975,315403,dantewada district
chhattisgarh,2021,1,770501929.6385391,396818,gariyaband district
chhattisgarh,2021,1,7697855739.555681,5455260,durg district
chhattisgarh,2021,1,2509162848.912773,1390205,rajnandgaon district
chhattisgarh,2021,1,17249749779.092148,10625343,raipur district
chhattisgarh,2021,1,243552618.44345498,109993,narayanpur district
chhattisgarh,2021,1,1482694763.8975682,619999,kanker district
chhattisgarh,2021,1,1498312909.9027839,796358,korea district
chhattisgarh,2021,1,750343760.2255621,383383,mungeli district
chhattisgarh,2021,1,5548981180.581255,3400745,bilaspur district
chhattisgarh,2021,1,1498078490.3852754,597667,balrampur district
chhattisgarh,2021,1,770612635.6192801,291788,bijapur district
chhattisgarh,2021,1,943164752.8279293,518166,bemetara district
chhattisgarh,2021,1,1693715519.2819068,779252,bastar district
chhattisgarh,2021,1,776775266.3840878,360985,kondagaon district
chhattisgarh,2021,1,2220399814.3984013,1084511,mahasamund district
chhattisgarh,2018,2,75916210.48885134,64767,dhamtari district
chhattisgarh,2018,2,211036250.02659774,138391,korba district
chhattisgarh,2018,2,71214642.79943518,52149,surajpur district
chhattisgarh,2018,2,133808358.16844037,92920,baloda bazar district
chhattisgarh,2018,2,17216596.73504253,6329,sukma district
chhattisgarh,2018,2,269228922.7693977,190903,raigarh district
chhattisgarh,2018,2,565626317.3622495,402022,janjgir champa district
chhattisgarh,2018,2,81880457.75661291,57456,jashpur district
chhattisgarh,2018,2,55679688.81664646,51273,balod district
chhattisgarh,2018,2,50368745.15026155,45836,kabirdham district
chhattisgarh,2018,2,156057826.47418585,94260,surguja district
chhattisgarh,2018,2,33319758.30556655,16759,dantewada district
chhattisgarh,2018,2,69652731.44749868,54234,gariyaband district
chhattisgarh,2018,2,466514532.1427194,302345,durg district
chhattisgarh,2018,2,152826147.2432136,118132,rajnandgaon district
chhattisgarh,2018,2,841704574.3248034,470127,raipur district
chhattisgarh,2018,2,6008458.096208755,4613,narayanpur district
chhattisgarh,2018,2,60601702.39365116,39505,kanker district
chhattisgarh,2018,2,95050511.51330401,54668,korea district
chhattisgarh,2018,2,36967297.02084474,31126,mungeli district
chhattisgarh,2018,2,324449553.2865913,227499,bilaspur district
chhattisgarh,2018,2,112473572.26822115,45309,balrampur district
chhattisgarh,2018,2,26201133.89758309,12815,bijapur district
chhattisgarh,2018,2,80647586.92949432,61257,bemetara district
chhattisgarh,2018,2,96021635.6917436,57153,bastar district
chhattisgarh,2018,2,49190220.37838579,31090,kondagaon district
chhattisgarh,2018,2,124507011.67411298,93218,mahasamund district
chhattisgarh,2018,3,117488009.0239144,82428,dhamtari district
chhattisgarh,2018,3,293436194.59698164,184852,korba district
chhattisgarh,2018,3,117394526.2211022,70726,surajpur district
chhattisgarh,2018,3,204693992.96310723,127539,baloda bazar district
