State,Year,Quater,Entity_Name,Metric_Amount,Metric_Count
west-bengal,2020,3,700006,675469767.5122721,325608
west-bengal,2020,3,711101,708430711.850037,316390
west-bengal,2020,4,700009,28555964654.220165,11305243
west-bengal,2020,4,711102,4825537903.729287,2098543
west-bengal,2020,4,734006,2817784006.9119434,1057652
west-bengal,2020,4,700156,953132505.8998853,846700
west-bengal,2020,4,742133,1830248068.135723,681432
west-bengal,2020,4,700135,957492433.7561224,649716
west-bengal,2020,4,700091,732303193.204236,625507
west-bengal,2020,4,700006,1098539789.0905113,514044
west-bengal,2020,4,711101,1170173267.7288074,506057
west-bengal,2020,4,700039,751317779.5066187,410835
west-bengal,2020,1,700009,24503076745.659294,13084249
west-bengal,2020,1,700156,721626563.1676842,844139
west-bengal,2020,1,734006,1474294629.2804465,662344
west-bengal,2020,1,700036,1049174662.4582351,658215
west-bengal,2020,1,713208,1026208486.9827971,643621
west-bengal,2020,1,700091,578790610.4300953,606782
west-bengal,2020,1,700135,552931579.0840931,561084
west-bengal,2020,1,700019,589492874.047271,359508
west-bengal,2020,1,722101,413631102.32453704,298133
west-bengal,2020,1,711101,527585785.5735848,288082
west-bengal,2021,2,700009,59587220231.94325,30775525
west-bengal,2021,2,711102,12795005386.802042,7338611
west-bengal,2021,2,742133,3827971541.458259,1824550
west-bengal,2021,2,734006,3046563977.403002,1408593
west-bengal,2021,2,742149,2677563395.979683,1034721
west-bengal,2021,2,700156,1064968772.8302536,909284
west-bengal,2021,2,700135,1151591457.1688068,752019
west-bengal,2021,2,700091,719107969.6396759,597506
west-bengal,2021,2,711101,1375716490.9898555,585991
west-bengal,2021,2,721401,1297711088.6232083,577226
west-bengal,2021,3,700009,77196918605.22375,39926216
west-bengal,2021,3,711102,14930934092.8048,9206955
west-bengal,2021,3,742133,4859874627.643962,2292921
west-bengal,2021,3,734006,3717672373.6423197,1705085
west-bengal,2021,3,700156,1534276386.236481,1306087
west-bengal,2021,3,742149,3443484100.564053,1305795
west-bengal,2021,3,700135,1582659614.8452787,1005434
west-bengal,2021,3,700091,1083277712.595924,940363
west-bengal,2021,3,711101,1998512392.234737,808176
west-bengal,2021,3,700006,1703992756.1582675,754099
west-bengal,2021,4,700009,90799321494.7185,46428076
west-bengal,2021,4,711102,20083378757.41756,12749759
west-bengal,2021,4,742133,5795333332.213682,2683594
west-bengal,2021,4,734006,4907841742.1466055,2218838
west-bengal,2021,4,700156,1987235888.0925024,1731568
west-bengal,2021,4,742149,4265286147.4143915,1563443
west-bengal,2021,4,700135,2093725943.0209718,1296523
west-bengal,2021,4,700091,1415834410.2875602,1260052
west-bengal,2021,4,711101,2620838295.545903,1044694
west-bengal,2021,4,700006,2234855421.306493,954743
west-bengal,2021,1,700009,46588327733.58736,22636620
west-bengal,2021,1,711102,10777546057.591124,5734421
west-bengal,2021,1,734006,4344022420.400597,1871322
west-bengal,2021,1,742133,2760424401.157083,1235856
west-bengal,2021,1,700156,1110618316.8021083,991540
west-bengal,2021,1,700091,866901591.5190085,781840
west-bengal,2021,1,742149,2044658291.6664915,775245
west-bengal,2021,1,700135,1083619396.6908376,687739
west-bengal,2021,1,721401,1400831128.307355,599657
west-bengal,2021,1,711101,1355716528.4390376,558058
west-bengal,2018,2,731101,3697928407.6030483,2134258
west-bengal,2018,2,700009,2566583723.725673,1473202
west-bengal,2018,2,722122,36220863.50259347,95680
west-bengal,2018,2,733140,13696657.610545103,92480
west-bengal,2018,2,700156,111233529.62644273,80914
west-bengal,2018,2,733127,17863657.34095023,77467
west-bengal,2018,2,700091,117901024.49155578,77424
west-bengal,2018,2,741126,32423772.335153252,76939
west-bengal,2018,2,742303,39182397.86366086,75635
west-bengal,2018,2,733124,27735226.066284887,69258
west-bengal,2018,3,731101,4429377129.783087,2644866
west-bengal,2018,3,700009,3555553312.5767612,2531420
west-bengal,2018,3,722122,335392477.9789995,718389
west-bengal,2018,3,713519,278204861.2892339,620803
west-bengal,2018,3,732206,218177366.77130905,453214
west-bengal,2018,3,721101,237234423.5348468,413065
west-bengal,2018,3,722152,177820275.03914773,388529
west-bengal,2018,3,713405,160684599.19166076,363483
west-bengal,2018,3,723121,162034746.65074784,334772
west-bengal,2018,3,731234,156420716.52159482,326554
west-bengal,2018,4,731101,5847016363.011223,3284268
west-bengal,2018,4,700009,4991163446.523161,2939284
west-bengal,2018,4,700135,212316886.44638944,265080
west-bengal,2018,4,700156,282635317.3170627,264844
west-bengal,2018,4,722122,98203265.3067383,206042
west-bengal,2018,4,712410,74640331.64184918,198071
west-bengal,2018,4,700091,240363419.9647203,195838
west-bengal,2018,4,712401,71913560.97618032,186382
west-bengal,2018,4,721101,170241469.73693904,181325
west-bengal,2018,4,742303,104586695.01496542,178756
west-bengal,2018,1,731101,2366771285.7278423,1764956
west-bengal,2018,1,700009,1851145374.4001179,1390629
west-bengal,2018,1,700156,73510280.36669578,50034
west-bengal,2018,1,742213,15411483.60193361,48824
west-bengal,2018,1,700091,70672938.55228977,48144
west-bengal,2018,1,742135,18765930.135698356,47390
west-bengal,2018,1,742224,15494181.913587485,46028
west-bengal,2018,1,743251,35043656.814430445,45281
west-bengal,2018,1,711104,45339477.61379559,44250
west-bengal,2018,1,733128,9925190.12011727,42431
west-bengal,2023,2,700156,6467350121.0,6927595
west-bengal,2023,2,700135,7132792877.0,5416429
west-bengal,2023,2,700091,4221400843.0,4970887
west-bengal,2023,2,711101,8035948465.0,3734933
west-bengal,2023,2,700006,6225337500.0,3158355
west-bengal,2023,2,700001,6259876962.0,2918444
west-bengal,2023,2,721301,4458107291.0,2910870
west-bengal,2023,2,700039,4662886799.0,2886562
west-bengal,2023,2,700015,4372974747.0,2774383
west-bengal,2023,2,700014,5108638497.0,2757479
west-bengal,2023,3,700156,7339618058.0,8289388
west-bengal,2023,3,700135,7717822253.0,6459974
west-bengal,2023,3,700091,4821546529.0,5867493
west-bengal,2023,3,711101,8869029935.0,4369730
west-bengal,2023,3,700006,6909273704.0,3709713
west-bengal,2023,3,700001,7193521561.0,3536928
west-bengal,2023,3,721301,4871566033.0,3464729
west-bengal,2023,3,700039,5095824624.0,3405551
west-bengal,2023,3,732125,5353831211.0,3347165
west-bengal,2023,3,700015,5003673712.0,3304464
west-bengal,2023,1,700156,5609483195.0,5958877
west-bengal,2023,1,700135,6287886387.0,4509337
west-bengal,2023,1,700091,3758758438.0,4304650
west-bengal,2023,1,711101,7319941734.0,3199541
west-bengal,2023,1,700006,5691967086.0,2709188
west-bengal,2023,1,700001,6010476113.0,2556546
west-bengal,2023,1,700039,4166093050.0,2480336
west-bengal,2023,1,700014,4697968182.0,2436910
west-bengal,2023,1,700015,3984157258.0,2411466
west-bengal,2023,1,721301,3890202029.0,2394763
west-bengal,2022,2,700009,130052677445.67651,67157736
west-bengal,2022,2,711102,25949294735.37655,16676480
west-bengal,2022,2,734006,9688565820.519903,4419227
west-bengal,2022,2,742133,7901840313.174833,3644406
west-bengal,2022,2,700156,2885265303.3428917,2701567
west-bengal,2022,2,742149,6284886223.830292,2311229
west-bengal,2022,2,700091,2013232488.9538462,2018277
west-bengal,2022,2,700135,3111680063.663621,1992974
west-bengal,2022,2,711101,3752715059.8449473,1491729
west-bengal,2022,2,721301,2655521582.9491043,1330885
west-bengal,2022,3,700039,153815755896.18814,82900479
west-bengal,2022,3,713104,21047126550.056625,11032984
west-bengal,2022,3,700009,19215932067.617313,9983647
west-bengal,2022,3,734006,7153982146.945021,3507614
west-bengal,2022,3,713208,5974201946.726851,3459655
west-bengal,2022,3,711102,5773800446.2071905,3116021
west-bengal,2022,3,732101,6230805244.371487,3015305
west-bengal,2022,3,700156,3066173661.6543503,2907953
west-bengal,2022,3,736121,4692644795.370488,2404119
west-bengal,2022,3,700091,2185165475.216927,2193547
west-bengal,2022,4,700039,219834107643.85355,119193886
west-bengal,2022,4,713104,27967161621.247257,14905151
west-bengal,2022,4,713208,6276614139.355786,3670500
west-bengal,2022,4,700156,3249717376.4781733,3321558
west-bengal,2022,4,734006,6118057954.747467,2946630
west-bengal,2022,4,722101,5748321357.624565,2900058
west-bengal,2022,4,700135,3527456983.6646805,2471048
west-bengal,2022,4,732101,5052109230.097512,2407008
west-bengal,2022,4,700091,2176639604.9495754,2348447
west-bengal,2022,4,711101,4048328948.279814,1765314
west-bengal,2022,1,700009,109175153057.4741,54223924
west-bengal,2022,1,711102,24749959654.695976,15124838
west-bengal,2022,1,734006,7903256310.021596,3455929
west-bengal,2022,1,742133,6876033656.983646,3079765
west-bengal,2022,1,700156,2294219082.637669,2003969
west-bengal,2022,1,742149,4979297986.568863,1775561
west-bengal,2022,1,700135,2555928156.964094,1531846
west-bengal,2022,1,700091,1608064724.665882,1462065
west-bengal,2022,1,711101,3083578716.8715744,1201800
west-bengal,2022,1,721401,2712019531.008008,1113517
west-bengal,2019,2,700009,12068405239.946836,9694969
west-bengal,2019,2,713101,2091251272.4866529,1923462
west-bengal,2019,2,713145,1033792071.4113638,978252
west-bengal,2019,2,713201,784150527.3931092,718997
west-bengal,2019,2,734006,851702638.298517,642496
west-bengal,2019,2,700156,444200600.9528749,553505
west-bengal,2019,2,700135,338300300.32541716,390972
west-bengal,2019,2,700091,371208487.5275229,370516
west-bengal,2019,2,732142,324284067.60089546,298645
west-bengal,2019,2,742101,341235189.98530924,268739
west-bengal,2019,3,700009,14573984421.133255,11494363
west-bengal,2019,3,713101,2574166766.1354055,2682494
west-bengal,2019,3,713145,1248232363.7037086,1348216
west-bengal,2019,3,713201,982433954.2646382,1003337
west-bengal,2019,3,734006,1061260486.9969358,951153
west-bengal,2019,3,700156,596303135.3474452,734472
west-bengal,2019,3,742304,223556220.47242972,559363
west-bengal,2019,3,700135,444130076.4742651,552620
west-bengal,2019,3,700091,496876092.81984484,508713
west-bengal,2019,3,732142,432109272.0093521,458361
west-bengal,2019,4,700009,18429094743.25623,16310685
west-bengal,2019,4,713101,3016424970.561536,3770853
west-bengal,2019,4,713145,1397750654.0984242,1972119
west-bengal,2019,4,734006,1434664308.7331166,1424232
west-bengal,2019,4,713201,1133138105.690066,1311109
west-bengal,2019,4,700156,671275196.3301816,829338
west-bengal,2019,4,700135,515742513.12187946,607014
west-bengal,2019,4,700091,552344140.7627981,605844
west-bengal,2019,4,722122,179335972.3743889,592104
west-bengal,2019,4,732142,509348924.5841799,562413
west-bengal,2019,1,700009,7885002278.529918,6353573
west-bengal,2019,1,731101,5209476344.848623,3773146
west-bengal,2019,1,713101,650558639.0425024,693786
west-bengal,2019,1,700156,381160193.52539307,458706
west-bengal,2019,1,700135,299323142.2180462,412165
west-bengal,2019,1,713145,291722768.4871103,335528
west-bengal,2019,1,700091,329864530.24381566,333939
west-bengal,2019,1,713201,258310790.49117124,271824
west-bengal,2019,1,734006,318220009.17729104,238641
west-bengal,2019,1,721101,223786124.13063136,238165
arunachal-pradesh,2020,2,791110,161486745.43774873,66660
arunachal-pradesh,2020,2,791111,143307742.43547845,58840
arunachal-pradesh,2020,2,791102,97581020.8441248,50996
arunachal-pradesh,2020,2,791113,128006452.94220668,49710
arunachal-pradesh,2020,2,792103,83935770.26695053,39797
arunachal-pradesh,2020,2,791001,84597533.513517,38760
arunachal-pradesh,2020,2,790104,94485243.39779145,34466
arunachal-pradesh,2020,2,792001,72498626.74427575,33392
arunachal-pradesh,2020,2,790116,69882584.56823947,28051
arunachal-pradesh,2020,2,790101,80597964.5697464,27329
arunachal-pradesh,2020,3,791113,286434881.1365983,85276
arunachal-pradesh,2020,3,791110,224119989.3692662,83578
arunachal-pradesh,2020,3,791111,201615153.49178126,73373
arunachal-pradesh,2020,3,791102,147103673.02159554,59485
arunachal-pradesh,2020,3,792103,97856482.63015749,43165
arunachal-pradesh,2020,3,790104,140524891.73905784,42704
arunachal-pradesh,2020,3,792001,98429547.73142855,40143
arunachal-pradesh,2020,3,791001,105026195.69865745,39931
arunachal-pradesh,2020,3,790116,106829704.02580261,34849
arunachal-pradesh,2020,3,790101,106324283.79932615,31126
arunachal-pradesh,2020,4,791110,355243299.60706156,115682
arunachal-pradesh,2020,4,791113,340893583.5488197,100879
arunachal-pradesh,2020,4,791111,282834295.4196955,96702
arunachal-pradesh,2020,4,791102,202391786.32094023,74774
arunachal-pradesh,2020,4,792103,132562026.23941663,53234
arunachal-pradesh,2020,4,791001,144602123.97611114,51950
arunachal-pradesh,2020,4,792001,123814287.8204747,51529
arunachal-pradesh,2020,4,790104,182176489.64400375,51050
arunachal-pradesh,2020,4,790116,120719478.22915718,40492
arunachal-pradesh,2020,4,790101,118862457.89585006,36197
arunachal-pradesh,2020,1,791110,134164730.89583132,53858
arunachal-pradesh,2020,1,791111,118592432.50755887,44651
arunachal-pradesh,2020,1,791113,114373417.73145652,40087
arunachal-pradesh,2020,1,791102,73201195.2353644,30846
arunachal-pradesh,2020,1,792103,65003236.302331895,27462
arunachal-pradesh,2020,1,790116,68279455.36544603,25027
arunachal-pradesh,2020,1,790104,66277727.27349471,24414
arunachal-pradesh,2020,1,792001,55255805.31059417,23370
arunachal-pradesh,2020,1,791001,54519489.86110417,22588
arunachal-pradesh,2020,1,791109,43679801.42383069,22374
arunachal-pradesh,2021,2,791113,432196673.5193349,170268
arunachal-pradesh,2021,2,791110,449983951.208361,160245
arunachal-pradesh,2021,2,791111,333974912.1268044,122368
arunachal-pradesh,2021,2,791102,235678147.9304313,87524
arunachal-pradesh,2021,2,792103,179343401.62470114,76949
arunachal-pradesh,2021,2,791001,214550532.0577654,68927
arunachal-pradesh,2021,2,792001,146046509.47044832,64602
arunachal-pradesh,2021,2,790104,184653080.7391938,52742
arunachal-pradesh,2021,2,790116,145624699.2825492,52323
arunachal-pradesh,2021,2,790101,157622337.23185942,48726
arunachal-pradesh,2021,3,791113,582965112.523323,225427
arunachal-pradesh,2021,3,791110,603165812.3057537,207417
arunachal-pradesh,2021,3,791111,442067361.42168665,153845
arunachal-pradesh,2021,3,791102,296166087.7681337,105715
arunachal-pradesh,2021,3,792103,194244543.03871346,88032
arunachal-pradesh,2021,3,792001,180486995.1464384,80894
arunachal-pradesh,2021,3,791001,259793926.03333136,77128
arunachal-pradesh,2021,3,790116,197947119.60324338,66461
arunachal-pradesh,2021,3,790104,261069265.84552905,65008
arunachal-pradesh,2021,3,790101,220804392.11302128,61516
arunachal-pradesh,2021,4,791113,685093585.2469286,279958
arunachal-pradesh,2021,4,791110,718387355.2085327,258928
arunachal-pradesh,2021,4,791111,557846901.7603153,206496
arunachal-pradesh,2021,4,791102,368703032.41367143,134017
arunachal-pradesh,2021,4,792103,238038756.74938503,115871
arunachal-pradesh,2021,4,792001,220359430.80701947,101771
arunachal-pradesh,2021,4,791001,317887115.43826216,93449
arunachal-pradesh,2021,4,791109,218599005.03410858,84621
arunachal-pradesh,2021,4,790116,235869670.0305156,81804
arunachal-pradesh,2021,4,790101,269438817.2199306,77658
arunachal-pradesh,2021,1,791113,394958954.74942803,127025
arunachal-pradesh,2021,1,791110,404502103.3179444,119184
arunachal-pradesh,2021,1,791111,307014656.8532768,89356
arunachal-pradesh,2021,1,791102,211432038.67254648,68000
arunachal-pradesh,2021,1,792103,141156670.32558545,53040
arunachal-pradesh,2021,1,791001,164065117.88460803,50407
arunachal-pradesh,2021,1,792001,130623865.61265224,48954
arunachal-pradesh,2021,1,790104,151312863.21053433,39581
arunachal-pradesh,2021,1,791109,128400296.63511801,39332
arunachal-pradesh,2021,1,790116,115157748.78556368,38205
arunachal-pradesh,2018,2,791110,19894634.32236063,7878
arunachal-pradesh,2018,2,791111,20302894.32407169,7239
arunachal-pradesh,2018,2,791102,11116134.491696559,6046
arunachal-pradesh,2018,2,790116,11109804.760347228,4689
arunachal-pradesh,2018,2,790104,10757634.641186869,4436
arunachal-pradesh,2018,2,792131,9787595.363164986,4342
arunachal-pradesh,2018,2,791113,10355129.796387024,4159
arunachal-pradesh,2018,2,792103,10332844.690670341,3885
arunachal-pradesh,2018,2,792102,13733030.966675913,3638
arunachal-pradesh,2018,2,791109,8901023.6818946,3486
arunachal-pradesh,2018,3,791110,28577947.494984522,13489
arunachal-pradesh,2018,3,791111,33766761.060124576,10508
arunachal-pradesh,2018,3,791102,18868814.474471845,9777
arunachal-pradesh,2018,3,791109,14623073.028337255,8636
arunachal-pradesh,2018,3,790116,19935455.777625345,6870
arunachal-pradesh,2018,3,792103,16204421.801473193,6672
arunachal-pradesh,2018,3,790104,18213474.582743015,6434
arunachal-pradesh,2018,3,792001,16330131.581704907,6307
arunachal-pradesh,2018,3,791113,14657152.42532165,6191
arunachal-pradesh,2018,3,792102,16131802.077896373,5120
arunachal-pradesh,2018,4,791110,50770919.03443284,18305
arunachal-pradesh,2018,4,791111,50578761.54109968,14891
arunachal-pradesh,2018,4,791102,28553763.558065224,11990
arunachal-pradesh,2018,4,790116,42561249.91245334,10791
arunachal-pradesh,2018,4,792103,23841863.530102827,8743
arunachal-pradesh,2018,4,790104,28710303.165459957,8727
arunachal-pradesh,2018,4,791113,19785304.795617044,8156
arunachal-pradesh,2018,4,791109,17851253.026180793,7660
arunachal-pradesh,2018,4,792001,18988989.141452394,7520
arunachal-pradesh,2018,4,792102,21188725.096378893,6597
arunachal-pradesh,2018,1,791110,8605127.65004581,4253
arunachal-pradesh,2018,1,791111,9841038.918801479,4207
arunachal-pradesh,2018,1,791102,5671981.37541513,3286
arunachal-pradesh,2018,1,790116,4457038.562331891,2704
arunachal-pradesh,2018,1,790104,4578762.301169472,2114
arunachal-pradesh,2018,1,791109,3137887.500695069,2112
arunachal-pradesh,2018,1,792131,3667031.7501450847,2097
arunachal-pradesh,2018,1,791001,5020173.997662732,2041
arunachal-pradesh,2018,1,791113,6492923.793813149,1955
arunachal-pradesh,2018,1,792001,2638135.148973316,1865
arunachal-pradesh,2023,2,791110,2250046634.0,1284096
arunachal-pradesh,2023,2,791111,1803211887.0,1052500
arunachal-pradesh,2023,2,791113,1385591554.0,876188
arunachal-pradesh,2023,2,791102,1044263268.0,562332
arunachal-pradesh,2023,2,791001,1133981925.0,513980
arunachal-pradesh,2023,2,792103,726708001.0,457250
arunachal-pradesh,2023,2,792001,644916082.0,438532
arunachal-pradesh,2023,2,791109,717696530.0,427364
arunachal-pradesh,2023,2,791112,495018657.0,345029
arunachal-pradesh,2023,2,791120,680619706.0,332910
arunachal-pradesh,2023,3,791110,2365086913.0,1661134
arunachal-pradesh,2023,3,791111,2020637254.0,1363251
arunachal-pradesh,2023,3,791113,1447139650.0,1115065
arunachal-pradesh,2023,3,791102,1099829972.0,662599
arunachal-pradesh,2023,3,791001,1214170402.0,635902
arunachal-pradesh,2023,3,791109,750620162.0,538935
arunachal-pradesh,2023,3,792001,679740795.0,516124
arunachal-pradesh,2023,3,792103,687112229.0,505774
arunachal-pradesh,2023,3,791120,802542628.0,463102
arunachal-pradesh,2023,3,791112,520025156.0,419810
arunachal-pradesh,2023,1,791110,1865632904.0,1008590
arunachal-pradesh,2023,1,791111,1477332363.0,831426
arunachal-pradesh,2023,1,791113,1121559593.0,649989
arunachal-pradesh,2023,1,791102,903434926.0,447995
arunachal-pradesh,2023,1,791001,889778955.0,366870
arunachal-pradesh,2023,1,792103,601422665.0,365583
arunachal-pradesh,2023,1,792001,596015826.0,362357
arunachal-pradesh,2023,1,791109,598732770.0,346011
arunachal-pradesh,2023,1,791112,420585957.0,271249
arunachal-pradesh,2023,1,792110,541516308.0,257655
arunachal-pradesh,2022,2,791110,1063144517.2715561,449672
arunachal-pradesh,2022,2,791111,825171645.8623393,365813
arunachal-pradesh,2022,2,791113,636386755.5775489,293972
arunachal-pradesh,2022,2,791102,506976441.13093287,202400
arunachal-pradesh,2022,2,792103,328590056.9824293,171123
arunachal-pradesh,2022,2,792001,347653259.94772595,168260
arunachal-pradesh,2022,2,791109,328923537.81103456,160963
arunachal-pradesh,2022,2,791001,429415327.4851847,138781
arunachal-pradesh,2022,2,792110,274482044.040218,104904
arunachal-pradesh,2022,2,790116,264639160.7241699,104888
arunachal-pradesh,2022,3,791110,989512226.2480668,493396
arunachal-pradesh,2022,3,791111,859784995.1774595,430374
arunachal-pradesh,2022,3,791113,659314612.6108431,350164
arunachal-pradesh,2022,3,791102,502704075.98509526,223033
arunachal-pradesh,2022,3,792001,312906039.70234203,177984
arunachal-pradesh,2022,3,791109,304861466.0199954,171234
arunachal-pradesh,2022,3,792103,302218714.13136125,168900
arunachal-pradesh,2022,3,791001,457311028.7111173,156417
arunachal-pradesh,2022,3,791112,208103072.98784313,122875
arunachal-pradesh,2022,3,790116,273945831.9687789,119024
arunachal-pradesh,2022,4,791110,1065690345.4630343,579246
arunachal-pradesh,2022,4,791111,876349333.7857587,486688
arunachal-pradesh,2022,4,791113,654736963.6475468,386008
arunachal-pradesh,2022,4,791102,545042068.6599071,261421
arunachal-pradesh,2022,4,792103,343379974.78242886,210161
arunachal-pradesh,2022,4,792001,333708831.3015753,208541
arunachal-pradesh,2022,4,791001,538239069.5092747,204796
arunachal-pradesh,2022,4,791109,337367639.30005294,199942
arunachal-pradesh,2022,4,791112,233172634.3808441,153846
arunachal-pradesh,2022,4,791120,339456055.3039629,140090
arunachal-pradesh,2022,1,791113,819363323.7219163,336780
arunachal-pradesh,2022,1,791110,853173424.1985552,332485
arunachal-pradesh,2022,1,791111,658150204.3789485,262617
arunachal-pradesh,2022,1,791102,417052440.2856392,159945
arunachal-pradesh,2022,1,792103,277477788.7356235,129210
arunachal-pradesh,2022,1,792001,265189556.26145488,121068
arunachal-pradesh,2022,1,791109,254266306.42573798,111918
arunachal-pradesh,2022,1,791001,364396148.4248719,105769
arunachal-pradesh,2022,1,792110,238200426.2222041,84017
arunachal-pradesh,2022,1,790116,221708919.60946545,82546
arunachal-pradesh,2019,2,791110,80501052.65730712,28827
arunachal-pradesh,2019,2,791111,77741634.13628484,24040
arunachal-pradesh,2019,2,791102,38658949.40199398,14906
arunachal-pradesh,2019,2,790116,48120977.088281885,13929
arunachal-pradesh,2019,2,791113,37636424.899820864,12970
arunachal-pradesh,2019,2,790104,43392107.208877556,12562
arunachal-pradesh,2019,2,791109,28228154.97606074,12214
arunachal-pradesh,2019,2,792001,29778429.81452021,11232
arunachal-pradesh,2019,2,792103,30442992.654754497,11076
arunachal-pradesh,2019,2,790101,36302058.29929494,10926
arunachal-pradesh,2019,3,791110,104152420.6903958,38560
arunachal-pradesh,2019,3,791111,92522169.403638,32844
arunachal-pradesh,2019,3,791102,50221808.10965951,20744
arunachal-pradesh,2019,3,791113,49174022.06411387,19591
arunachal-pradesh,2019,3,790116,53454221.51239009,19201
arunachal-pradesh,2019,3,790104,57742402.565546624,18759
arunachal-pradesh,2019,3,792103,38310432.22806125,17253
arunachal-pradesh,2019,3,790101,43198540.62981644,15882
arunachal-pradesh,2019,3,792001,35020210.50538105,15645
arunachal-pradesh,2019,3,791109,29287244.191191502,14867
arunachal-pradesh,2019,4,791110,135166318.90100121,46210
arunachal-pradesh,2019,4,791111,109780309.4691897,38960
arunachal-pradesh,2019,4,791113,67044021.64216873,25720
arunachal-pradesh,2019,4,791102,64172690.788512394,25493
arunachal-pradesh,2019,4,790104,71137191.35286346,23418
arunachal-pradesh,2019,4,792103,45950095.40587128,22297
arunachal-pradesh,2019,4,790101,69716144.70739502,22263
arunachal-pradesh,2019,4,790116,62382535.12190032,21777
arunachal-pradesh,2019,4,792001,41638209.32032033,18262
arunachal-pradesh,2019,4,791109,33159442.663443036,17833
arunachal-pradesh,2019,1,791110,56305175.15742187,21769
arunachal-pradesh,2019,1,791111,57464660.98623066,18706
arunachal-pradesh,2019,1,791102,35128890.140528455,14504
arunachal-pradesh,2019,1,790116,44410163.52148189,13724
arunachal-pradesh,2019,1,791109,24669479.821121186,11691
arunachal-pradesh,2019,1,791113,28900698.04714023,10893
arunachal-pradesh,2019,1,790104,29899156.53443486,10231
arunachal-pradesh,2019,1,792103,28841570.71793741,10190
arunachal-pradesh,2019,1,792001,24797020.736688815,9575
arunachal-pradesh,2019,1,790101,26500818.398213305,9149
bihar,2020,2,800001,29875811977.924404,9603835
bihar,2020,2,800020,853125712.3196998,459638
bihar,2020,2,842002,1224107781.5054588,431943
bihar,2020,2,845438,1018706621.2741323,425922
bihar,2020,2,845401,933402653.321112,423263
bihar,2020,2,812002,1486861039.3795865,407349
bihar,2020,2,800006,514113793.8537504,315041
bihar,2020,2,841226,804789205.1478413,299693
bihar,2020,2,823001,609750828.9741093,278544
bihar,2020,2,842001,607297891.7871473,252601
bihar,2020,3,800001,41210183921.21666,14656027
bihar,2020,3,800020,1458184901.272843,703982
bihar,2020,3,812002,2260908346.353019,700852
bihar,2020,3,845401,1450876388.8736625,620915
bihar,2020,3,842002,1470096059.678293,582293
bihar,2020,3,845438,1199048552.2123559,514159
bihar,2020,3,800006,885362370.3667061,505848
bihar,2020,3,854301,1268278392.1333058,487292
bihar,2020,3,846004,1163052301.3487744,460846
bihar,2020,3,823001,951169380.8664488,437681
bihar,2020,4,800001,39976507362.546104,14983099
bihar,2020,4,800020,2310014021.587367,1139908
bihar,2020,4,800006,1699922493.4100251,1049670
bihar,2020,4,845401,2337922941.269761,966905
bihar,2020,4,845438,1955759731.734618,798487
bihar,2020,4,842002,1898126376.515353,792841
bihar,2020,4,823001,1504141595.1182547,720110
bihar,2020,4,812002,1975708430.7266576,699980
bihar,2020,4,854301,1546080046.8498445,664144
bihar,2020,4,846004,1515856109.730333,649173
bihar,2020,1,800001,31286535937.050377,10678852
bihar,2020,1,800006,1040206592.9890172,830881
bihar,2020,1,800020,1093347478.9332345,619137
bihar,2020,1,845438,1269348692.0394537,463471
bihar,2020,1,841226,1299688427.8040237,420933
bihar,2020,1,845401,896501184.1054583,412961
bihar,2020,1,842002,938996283.5617411,360470
bihar,2020,1,823001,606863253.9174776,305370
bihar,2020,1,846004,684507900.0444698,284513
bihar,2020,1,800026,454569343.2638934,272956
bihar,2021,2,800001,91781680811.21814,42836603
bihar,2021,2,812002,4209745460.9281955,1958899
bihar,2021,2,842002,3140135185.4347143,1370353
bihar,2021,2,845401,2882777813.509632,1210441
bihar,2021,2,841226,2914409125.5978727,1204361
bihar,2021,2,800020,2546006675.163774,1161642
bihar,2021,2,854301,2512968861.202764,1152369
bihar,2021,2,845438,2452007261.5639763,1057650
bihar,2021,2,800006,1633775908.6278162,963330
bihar,2021,2,846004,2211938496.0879173,960198
bihar,2021,3,800001,90644799090.2764,49086869
bihar,2021,3,841226,6373472507.674763,3136176
bihar,2021,3,812002,4501959195.287657,2391694
bihar,2021,3,800006,2746295026.280852,2154675
bihar,2021,3,842002,4045865094.119522,2020953
bihar,2021,3,800020,3513843210.046955,1925842
bihar,2021,3,845401,3566298125.1719537,1804737
bihar,2021,3,854301,3058885710.2587314,1606525
bihar,2021,3,845438,2977354343.512985,1511332
bihar,2021,3,846004,2771835531.673978,1447174
bihar,2021,4,800001,113485175570.40103,61784983
bihar,2021,4,841226,8617697171.374226,4134836
bihar,2021,4,812002,6156915115.340891,3254302
bihar,2021,4,800006,3444674915.3407526,2762725
bihar,2021,4,842002,5234830929.330323,2561099
bihar,2021,4,845401,4686759487.073237,2321752
bihar,2021,4,800020,4227392430.736985,2294503
bihar,2021,4,854301,3903483960.609567,2071847
bihar,2021,4,845438,3957453691.0116835,2009563
bihar,2021,4,846004,3523049809.4738984,1833248
bihar,2021,1,800001,68071234953.67711,30937663
bihar,2021,1,800006,2044215999.4083529,1445408
bihar,2021,1,812002,2974824725.1937957,1294407
bihar,2021,1,800020,2479435418.426359,1280068
bihar,2021,1,842002,2482912331.330185,1073211
bihar,2021,1,845401,2464758940.0598054,1055075
bihar,2021,1,845438,2088193313.8245957,880745
bihar,2021,1,854301,1958403080.7084646,875185
bihar,2021,1,846004,1824715535.394949,807152
bihar,2021,1,823001,1672251870.901363,796129
